ObjectID,Stop ID,Stop Code,Stop Name,Stop Description,Stop Latitiude,Stop Longtitude,Wheelchair Boarding,x,y
17521,1133,1133,NW FRESNO - FWY 180, ,36.753915,-119.781584,,6332704.54310389,2158505.00695789
17522,1134,1134,SW FRESNO - BELMONT, ,36.750108,-119.781608,,6332686.23277305,2157119.12160631
17523,1135,1135,SW FRESNO - McKENZIE, ,36.747092,-119.781589,,6332682.86335722,2156021.09886798
17524,1136,1136,SW FRESNO - ILLINOIS, ,36.744646,-119.781709,,6332640.45891447,2155130.91692132
17525,1137,1137,NW FRESNO - R ST, ,36.741626,-119.784476,,6331820.80340156,2154038.09528805
17526,1138,1138,NW FRESNO - P ST, ,36.740215,-119.786439,,6331241.45580697,2153529.12419315
17527,1139,1139,NW FRESNO - O ST, ,36.739389,-119.787594,,6330900.57886405,2153231.19204623
17528,1140,1140,NW TULARE - M ST, ,36.73583,-119.787545,,6330904.31114006,2151935.42101572
17529,1141,1141,NE FRESNO - BROADWAY, ,36.735532,-119.793027,,6329297.11881639,2151840.15217739
17530,1142,1142,NE FRESNO - B ST, ,36.729921,-119.800941,,6326961.17171663,2149816.71659173
17531,1143,1143,NE FRESNO - MAYOR, ,36.728304,-119.803194,,6326296.04082905,2149233.56355856
17532,1144,1144,SW POTTLE - FRESNO, ,36.726256,-119.805002,,6325759.97300355,2148492.42790173
17533,1145,1145,NW POTTLE - KERN, ,36.723759,-119.802255,,6326557.38446647,2147576.66267289
17534,1146,1146,SW MARTIN LUTHER KING - CALIFORNIA, ,36.72115,-119.799958,,6327222.62788664,2146621.2452924
17535,1147,1147,SW MARTIN LUTHER KING - FLORENCE, ,36.717614,-119.799934,,6327218.93957381,2145333.91223714
17536,1148,1148,NW MARTIN LUTHER KING - CHURCH, ,36.714451,-119.799928,,6327211.1069123,2144182.41421206
17537,1150,1150,SW MARTIN LUTHER KING - GROVE, ,36.710188,-119.799902,,6327205.80114864,2142630.41534756
17538,1151,1151,NW MARTIN LUTHER KING - KAVILAND, ,36.708774,-119.7999,,6327202.10004056,2142115.64734823
17539,1153,1153,NW MARTIN LUTHER KING - VINE, ,36.70311,-119.799953,,6327169.38947606,2140053.81354539
17540,1154,1154,2750 S MARTIN LUTHER KING SB, ,36.701303,-119.799939,,6327168.01415072,2139395.94642282
17541,1155,1155,SE ANNADALE - MARTIN LUTHER KING, ,36.699525,-119.797676,,6327826.02169298,2138743.15310898
17542,1156,1156,SE ANNADALE - IVY CENTER, ,36.699525,-119.796189,,6328261.93617547,2138739.53599022
17543,1157,1157,SW ANNADALE - ELM, ,36.69954,-119.791268,,6329704.5743663,2138733.07406089
17544,1158,1158,2892 S ELM SB, ,36.696001,-119.790918,,6329796.56663638,2137443.86666556
17545,1159,1159,NE W NORTH - S NORTH, ,36.692331,-119.795838,,6328343.12925455,2136119.73151857
17546,1160,1160,NW FRESNO - OLIVE, ,36.7583,-119.78165,,6332698.20158114,2160101.53001156
17547,1162,1162,NE MARTIN LUTHER KING - NORTH, ,36.692593,-119.799772,,6327190.56331822,2136224.69292282
17548,1164,1164,SE BELMONT - FRUIT, ,36.750224,-119.817238,,6322248.48068272,2157248.23880215
17549,1165,1165,SE BELMONT - WEBER, ,36.750277,-119.811636,,6323889.7926888,2157253.61608797
17550,1166,1166,SW BELMONT - FERGER, ,36.750327,-119.807246,,6325176.02961764,2157260.97893414
17551,1167,1167,SW BELMONT - ECHO, ,36.750331,-119.804524,,6325973.47224846,2157255.74370839
17552,1168,1168,SW BELMONT - FULTON, ,36.750346,-119.800715,,6327089.39291689,2157251.87855865
17553,1169,1169,SE BELMONT - VAN NESS, ,36.750355,-119.797901,,6327913.80301347,2157248.29392014
17554,1170,1170,SE BELMONT - SAN PABLO, ,36.750362,-119.794221,,6328991.90814072,2157241.90580957
17555,1173,1173,SE BELMONT - DIANA, ,36.750268,-119.78675,,6331180.3155093,2157189.67002164
17556,1174,1174,SE BELMONT - VALERIA, ,36.750283,-119.784676,,6331787.95537014,2157190.15985006
17557,1175,1175,SE BELMONT - FRESNO, ,36.750301,-119.78115,,6332820.97955081,2157188.29174356
17558,1176,1176,SE BELMONT - ANGUS, ,36.750289,-119.776789,,6334098.53506656,2157173.56047381
17559,1179,1179,SE BELMONT - FOURTH, ,36.750364,-119.76724,,6336896.21418247,2157178.37640905
17560,1180,1180,SW BELMONT - SIXTH, ,36.750374,-119.763974,,6337853.04494597,2157174.38954039
17561,1181,1181,SW BELMONT - NINTH, ,36.750384,-119.75844,,6339474.30581105,2157165.17991315
17562,1182,1182,SE BELMONT - CEDAR, ,36.750378,-119.753881,,6340809.88647322,2157152.47980732
17563,1184,1184,SE BELMONT - BARTON, ,36.750376,-119.748582,,6342362.26886714,2157139.60844198
17564,1186,1186,SW MAPLE - MCKENZIE, ,36.746804,-119.745533,,6343245.40522422,2155832.26656848
17565,1187,1187,NW MAPLE - TULARE, ,36.743519,-119.745551,,6343230.84783864,2154636.39756915
17566,1188,1188,SW MAPLE - HUNTINGTON BLVD, ,36.73911,-119.745576,,6343211.06244513,2153031.35189472
17567,1194,1194,SE MAPLE - HUNTINGTON BLVD, ,36.739377,-119.745382,,6343268.65911472,2153128.11219989
17568,1195,1195,NE MAPLE - TULARE, ,36.743626,-119.745348,,6343290.62626238,2154674.88961814
17569,1196,1196,SE MAPLE - MCKENZIE, ,36.746861,-119.745395,,6343285.99667847,2155852.70386356
17570,1199,1199,4467 E BELMONT WB, ,36.750578,-119.750749,,6341728.00209105,2157218.10237947
17571,1200,1200,NW BELMONT - CEDAR, ,36.750582,-119.754817,,6340536.26103622,2157228.90025814
17572,1201,1201,NW BELMONT - NINTH, ,36.750582,-119.759258,,6339235.23575114,2157239.15581506
17573,1202,1202,NE BELMONT - MILLBROOK, ,36.750583,-119.763994,,6337847.79134755,2157250.52291831
17574,1203,1203,NE BELMONT - FOURTH, ,36.75058,-119.7672,,6336908.56061447,2157256.91791864
17575,1207,1207,NW BELMONT - ANGUS, ,36.750503,-119.77737,,6333928.95699364,2157252.84476405
17576,1208,1208,NE BELMONT - FRESNO, ,36.750499,-119.781083,,6332841.1940773,2157260.21417189
17577,1209,1209,NE BELMONT - CLARK, ,36.750487,-119.785288,,6331609.27232856,2157265.89165397
17578,1210,1210,NW BELMONT - DIANA, ,36.750481,-119.788292,,6330729.21044038,2157270.91723448
17579,1212,1212,NW BELMONT - BLACKSTONE, ,36.750512,-119.790933,,6329955.60306372,2157288.56385273
17580,1214,1214,NW BELMONT - SAN PABLO, ,36.750532,-119.795494,,6328619.48565722,2157306.88107331
17581,1215,1215,NE BELMONT - VAN NESS, ,36.750518,-119.79854,,6327727.09636588,2157309.18979573
17582,1216,1216,NW BELMONT - FULTON, ,36.750499,-119.800677,,6327100.98967847,2157307.48540281
17583,1217,1217,NW BELMONT - ECHO, ,36.750464,-119.804522,,6325974.4637163,2157304.15732548
17584,1218,1218,NE BELMONT - FERGER, ,36.750442,-119.806818,,6325301.76722705,2157301.7908604
17585,1219,1219,NW BELMONT - PALM, ,36.750458,-119.808842,,6324708.87110314,2157312.60350281
17586,1220,1220,NE BELMONT - HARRISON, ,36.750453,-119.810718,,6324159.26852781,2157315.41714548
17587,1221,1221,NW BELMONT - FRUIT, ,36.750374,-119.817797,,6322085.18245289,2157304.24033056
17588,1222,1222,NE BELMONT - DELNO, ,36.750367,-119.819386,,6321619.65188789,2157305.65994714
17589,1225,1225,NW JENSEN - LOTUS,E JENSEN AVE & S LOTUS AVE,36.706915,-119.787879,,6330720.08709906,2141409.7557154
17590,1226,1226,NE ELM - JENSEN, ,36.707515,-119.790649,,6329909.93616031,2141634.85697123
17591,1228,1228,NE ELM - CHURCH, ,36.714604,-119.79066,,6329927.95843397,2144215.61887006
17592,1229,1229,NE ELM - REV CHESTER RIGGINS, ,36.718,-119.79062,,6329949.85996497,2145451.83030839
17593,1231,1231,NE C ST - VENTURA, ,36.724813,-119.794129,,6328941.9499073,2147940.57762748
17594,1232,1232,NE C ST - I NYO, ,36.726518,-119.79598,,6328404.65078506,2148565.77158706
17595,1233,1233,SE C ST - MARIPOSA, ,36.729021,-119.798729,,6327606.64024197,2149483.67395073
17596,1234,1234,SE C ST - FRESNO, ,36.729874,-119.79967,,6327333.47674631,2149796.50239331
17597,1235,1235,SW M ST - TULARE, ,36.735528,-119.786597,,6331181.18689863,2151823.2014239
17598,1236,1236,M Street Station, ,36.73253,-119.78189,,6332551.51880364,2150720.51727755
17599,1238,1238,NE FIRST - HUNTINGTON, ,36.73969,-119.772389,,6335356.51942722,2153304.58855298
17600,1239,1239,SE FIRST - TULARE, ,36.742688,-119.772345,,6335378.18867522,2154395.90854882
17601,1240,1240,NE FIRST - McKENZIE, ,36.746958,-119.772436,,6335364.02991089,2155950.62033439
17602,1241,1241,NE FIRST - BELMONT, ,36.750719,-119.772402,,6335385.00296606,2157319.73669064
17603,1242,1242,NE FIRST - TYLER, ,36.756232,-119.772417,,6335396.75064597,2159326.78812273
17604,1243,1243,NE FIRST - OLIVE, ,36.758056,-119.772415,,6335402.67714331,2159990.81402564
17605,1244,1244,NE FIRST - FLORADORA, ,36.761619,-119.772416,,6335412.8168868,2161287.93347864
17606,1245,1245,NE FIRST - McKINLEY, ,36.765276,-119.772421,,6335422.05997856,2162619.28449048
17607,1246,1246,SE FIRST - WELDON, ,36.768914,-119.772453,,6335423.33983164,2163943.78315382
17608,1247,1247,NE FIRST - CLINTON, ,36.772639,-119.772456,,6335433.36868297,2165299.8870689
17609,1248,1248,NE FIRST - PRINCETON, ,36.77624,-119.772464,,6335441.57011014,2166610.86148106
17610,1251,1251,SE FIRST - REDLANDS, ,36.784589,-119.772391,,6335487.39416547,2169650.17298773
17611,1252,1252,NE FIRST - LANSING, ,36.787566,-119.772324,,6335515.72941063,2170733.80402257
17612,1253,1253,NE FIRST - ASHCROFT, ,36.798876,-119.772187,,6335588.95137705,2174850.93916097
17613,1254,1254,NE FIRST - GETTYSBURG, ,36.8017,-119.772191,,6335596.0468353,2175879.04045123
17614,1255,1255,NE FIRST - RIALTO, ,36.803279,-119.772201,,6335597.74138571,2176453.90741172
17615,1256,1256,NE FIRST - SAN JOSE, ,36.812458,-119.772172,,6335633.09925464,2179795.50768389
17616,1257,1257,NE FIRST - BARSTOW, ,36.816108,-119.772187,,6335639.39254914,2181124.34853014
17617,1258,1258,NE FIRST - ROBERTS, ,36.819977,-119.772164,,6335657.44992772,2182532.82930897
17618,1260,1260,SE FIRST - ESCALON, ,36.826365,-119.772142,,6335682.58668847,2184858.37419856
17619,1261,1261,NE FIRST - SIERRA, ,36.830544,-119.772128,,6335698.91605213,2186379.73762564
17620,1262,1262,6592 N FIRST, ,36.833414,-119.772159,,6335698.24446556,2187424.65646756
17621,1263,1263,SE WARNER - FIRST, ,36.836183,-119.771661,,6335852.08077206,2188431.56193405
17622,1264,1264,1177 E WARNER, ,36.836552,-119.767315,,6337124.93682213,2188555.70932356
17623,1266,1266,SE HERNDON - MILLBROOK,E HERNDON AVE & E FRONTAGE RD S,36.837163,-119.762819,,6338442.3757883,2188767.66821723
17624,1267,1267,SE CEDAR - ELEVENTH,N CEDAR AVE & E OXFORD DR,36.840436,-119.756181,,6340394.23244889,2189943.87091731
17625,1271,1271,NE MILLBROOK - SPRUCE,N MILLBROOK AVE & N SPALDING AVE,36.840534,-119.765587,,6337642.1608533,2190001.3550543
17626,1272,1272,SE MILLBROOK - MINARETS,N MILLBROOK AVE & E MINARETS AVE,36.842738,-119.765749,,6337601.15470172,2190804.11854064
17627,1279,1279,NW FIRST - WARNER, ,36.83653,-119.772384,,6335641.52312231,2188559.59087747
17628,1280,1280,SW FIRST - ELLERY, ,36.828947,-119.772376,,6335621.66194156,2185798.92120197
17629,1281,1281,SW FIRST - ESCALON, ,36.826353,-119.772412,,6335603.53074422,2184854.64093831
17630,1283,1283,SW FIRST - ROBERTS, ,36.820024,-119.772431,,6335579.43794464,2182550.56844673
17631,1284,1284,SW FIRST - BARSTOW, ,36.814195,-119.772475,,6335549.49049798,2180428.58647023
17632,1285,1285,SW FIRST - SAN JOSE, ,36.811872,-119.772447,,6335550.88452405,2179582.81782056
17633,1287,1287,NW FIRST - HOLLAND,N FIRST ST & E HOLLAND AVE,36.797826,-119.772471,,6335502.72910856,2174469.35035723
17634,1288,1288,NW FIRST - DAKOTA,N FIRST ST & E DAKOTA AVE,36.786981,-119.772622,,6335426.75649147,2170521.53443398
17635,1289,1289,SW FIRST - DAYTON, ,36.782797,-119.772639,,6335409.52424248,2168998.37245406
17636,1292,1292,SW FIRST - PRINCETON, ,36.775574,-119.772692,,6335372.84715047,2166368.93906464
17637,1293,1293,SW FIRST - CLINTON, ,36.77179,-119.772694,,6335361.17788248,2164991.36701664
17638,1294,1294,SW FIRST - YALE, ,36.770395,-119.772693,,6335357.38458297,2164483.51074889
17639,1295,1295,SW FIRST - UNIVERSITY, ,36.766566,-119.772683,,6335349.09818222,2163089.52961297
17640,1296,1296,SW FIRST - McKINLEY, ,36.764726,-119.772666,,6335348.68807806,2162419.63298689
17641,1297,1297,NW FIRST - FLORADORA, ,36.761691,-119.772664,,6335340.38461697,2161314.72968489
17642,1298,1298,SW FIRST - HEDGES, ,36.75928,-119.772644,,6335339.18153539,2160436.95322523
17643,1299,1299,SW FIRST - OLIVE, ,36.757104,-119.772643,,6335333.10116696,2159644.77370723
17644,1300,1300,SW FIRST - CLAY, ,36.754282,-119.772629,,6335328.9371333,2158617.38698247
17645,1301,1301,SW FIRST - BELMONT, ,36.749881,-119.772648,,6335310.48113348,2157015.24156472
17646,1302,1302,SW FIRST - McKENZIE, ,36.746612,-119.772662,,6335296.80497973,2155825.1914514
17647,1303,1303,SW FIRST - TULARE, ,36.742946,-119.772604,,6335303.06054464,2154490.4441209
17648,1304,1304,SW FIRST - HUNTINGTON, ,36.739154,-119.772579,,6335299.28004038,2153109.90521531
17649,1305,1305,NW VENTURA - HAZELWOOD, ,36.735979,-119.776265,,6334209.93707472,2151962.75462247
17650,1306,1306,NW VENTURA - P ST, ,36.734086,-119.780094,,6333082.39405422,2151282.69922405
17651,1307,1307,B SHELTER,VAN NESS AVE & TULARE ST,36.73601,-119.790547,,6330025.22595596,2152008.17677572
17652,1308,1308,NW FRESNO - F ST, ,36.732389,-119.797502,,6327976.38031614,2150706.80339423
17653,1309,1309,SW C ST - FRESNO, ,36.730006,-119.799981,,6327242.74300389,2149845.31594397
17654,1310,1310,NW C ST - TULARE, ,36.728508,-119.798335,,6327720.54486981,2149295.95713456
17655,1311,1311,SW C ST - KERN,C ST & INYO ST,36.727076,-119.7967,,6328195.34149238,2148770.66028489
17656,1312,1312,SW C ST - MONO,C ST & MONO ST,36.724991,-119.794401,,6328862.77519688,2148006.03747031
17657,1313,1313,SW B ST - VENTURA, ,36.723141,-119.794398,,6328858.08360521,2147332.54045773
17658,1314,1314,SW ELM - GENEVA, ,36.720444,-119.791438,,6329717.45262139,2146343.53915489
17659,1315,1315,SW ELM - REV CHESTER RIGGINS, ,36.717524,-119.790852,,6329880.43851589,2145279.10296357
17660,1321,1321,SE CHURCH - KIRK,E CHURCH AVE & S KIRK ST,36.714131,-119.784571,,6331711.19732155,2144028.7878789
17661,1322,1322,SW CHERRY - CHURCH,S CHERRY AVE & E GROVE AVE,36.712688,-119.781777,,6332525.82922247,2143496.78795864
17662,1323,1323,SW CHERRY - GROVE,S CHERRY AVE & E GROVE AVE,36.710243,-119.781784,,6332516.53199697,2142606.70706165
17663,1324,1324,NE OLIVE - MARKS, ,36.757548,-119.843231,,6314657.05328031,2159980.36555573
17664,1325,1325,NE MARKS - FLORADORA, ,36.761404,-119.844171,,6314394.03904255,2161386.56024989
17665,1326,1326,1725 N MARKS, ,36.763869,-119.844176,,6314400.46258613,2162283.95609289
17666,1327,1327,2533 W McKINLEY, ,36.764621,-119.841346,,6315231.78277388,2162550.44801398
17667,1328,1328,SE McKINLEY - PLEASANT, ,36.764625,-119.83927,,6315839.86095406,2162546.5835204
17668,1329,1329,SW HUGHES - McKINLEY, ,36.764628,-119.836144,,6316755.48346664,2162539.68917723
17669,1330,1330,SW HUGHES - FLORADORA, ,36.761742,-119.835662,,6316887.52027605,2161487.81135973
17670,1331,1331,SW HUGHES - HAMMOND, ,36.758009,-119.835643,,6316881.26077414,2160128.76420906
17671,1332,1332,SE OLIVE - PARKWAY, ,36.757388,-119.831421,,6318116.04406571,2159891.95497139
17672,1333,1333,SE OLIVE - WARREN, ,36.7574,-119.827536,,6319254.11528039,2159886.4943524
17673,1334,1334,OLIVE - PARK ENTRANCE EB, ,36.757441,-119.824258,,6320214.46867463,2159893.16297422
17674,1335,1335,SE OLIVE - WEBER, ,36.757449,-119.820343,,6321361.31480613,2159886.25583582
17675,1336,1336,403 W OLIVE EB, ,36.757506,-119.816882,,6322375.32294872,2159898.36506356
17676,1339,1339,SW OLIVE - BROADWAY, ,36.757622,-119.803076,,6326419.86997773,2159906.48611031
17677,1340,1340,SW OLIVE - YOSEMITE, ,36.757651,-119.801751,,6326808.09032989,2159913.80072823
17678,1342,1342,SE OLIVE - SAN PABLO, ,36.757666,-119.794479,,6328938.32228988,2159901.55862673
17679,1343,1343,SW OLIVE - BLACKSTONE, ,36.757647,-119.791127,,6329920.16645481,2159886.53601898
17680,1345,1345,SE OLIVE - CLARK, ,36.757633,-119.785365,,6331607.98886655,2159867.58592564
17681,1346,1346,SW OLIVE - FRESNO, ,36.757652,-119.780979,,6332892.8376748,2159864.02556531
17682,1347,1347,SE OLIVE - FIRST, ,36.757651,-119.772108,,6335491.42106031,2159842.64962381
17683,1348,1348,SE OLIVE - BOND, ,36.757653,-119.767804,,6336752.20036289,2159833.27004939
17684,1349,1349,SE OLIVE - MILLBROOK, ,36.75765,-119.762622,,6338270.15894113,2159820.08306789
17685,1350,1350,SW OLIVE - NINTH, ,36.757653,-119.759414,,6339209.88967322,2159813.72842181
17686,1352,1352,NW OLIVE - MAPLE, ,36.75781,-119.746298,,6343052.41742122,2159840.7660974
17687,1353,1353,SW OLIVE - SIERRA VISTA, ,36.757631,-119.741284,,6344520.66907789,2159764.22556806
17688,1355,1355,SE OLIVE - WINERY, ,36.757416,-119.73156,,6347368.53871022,2159664.11192314
17689,1356,1356,SW OLIVE - WILLOW, ,36.757427,-119.727673,,6348507.19785023,2159659.46626315
17690,1357,1357,SE OLIVE - HELM, ,36.757394,-119.721476,,6350322.41075522,2159633.7566689
17691,1359,1359,SE OLIVE - VILLA, ,36.757384,-119.712451,,6352966.10297439,2159610.37974714
17692,1360,1360,SW OLIVE - MINNEWAWA, ,36.757372,-119.709545,,6353817.33388346,2159599.70883673
17693,1361,1361,SW OLIVE - DEWITT, ,36.757351,-119.7059,,6354885.01908405,2159584.19541632
17694,1362,1362,SW OLIVE - CLOVIS, ,36.757381,-119.702148,,6355984.18486471,2159587.05991189
17695,1364,1364,NE BELMONT - DEWITT, ,36.75054,-119.704477,,6355283.6747828,2157101.56586714
17696,1365,1365,NE BELMONT - MINNEWAWA, ,36.750541,-119.708791,,6354019.85185114,2157111.22890556
17697,1366,1366,NW BELMONT - VILLA, ,36.750533,-119.714164,,6352445.76149538,2157119.97757573
17698,1367,1367,NE PEACH - BELMONT, ,36.751345,-119.718129,,6351286.39012647,2157424.25058922
17699,1369,1369,NE OLIVE - BAILEY, ,36.757575,-119.721409,,6350342.53210606,2159699.50292848
17700,1370,1370,NW OLIVE - WILLOW, ,36.757577,-119.727987,,6348415.63077614,2159714.77127065
17701,1371,1371,NE OLIVE - WINERY, ,36.757578,-119.731448,,6347401.79651771,2159722.83883981
17702,1372,1372,NE OLIVE - GARDEN, ,36.757584,-119.73454,,6346496.06801422,2159731.93593448
17703,1374,1374,NW OLIVE - SIERRA VISTA, ,36.757806,-119.741242,,6344533.46367171,2159827.83994214
17704,1375,1375,SW OLIVE - MAPLE, ,36.757638,-119.744796,,6343491.91358948,2159774.73342106
17705,1376,1376,NW OLIVE - BARTON, ,36.757795,-119.749689,,6342059.04736072,2159843.04201148
17706,1378,1378,NE OLIVE - NINTH, ,36.757815,-119.758776,,6339397.24559772,2159871.22797872
17707,1379,1379,NW OLIVE - MILLBROOK, ,36.75781,-119.764127,,6337829.76152797,2159881.83556905
17708,1380,1380,NW OLIVE - BOND, ,36.757802,-119.768117,,6336660.94693647,2159888.24697356
17709,1382,1382,NW OLIVE - MARIPOSA, ,36.757811,-119.779728,,6333259.76345013,2159918.93195157
17710,1383,1383,NW OLIVE - FRESNO, ,36.757785,-119.781857,,6332636.03897581,2159914.53694722
17711,1384,1384,NE OLIVE - CLARK, ,36.757786,-119.785699,,6331510.60585922,2159924.08581264
17712,1385,1385,NE OLIVE - ABBY, ,36.757342,-119.788854,,6330585.08474439,2159770.02345672
17713,1390,1390,NW OLIVE - FRUIT, ,36.757649,-119.817941,,6322065.55322705,2159953.06442922
17714,1391,1391,NW OLIVE - DELNO, ,36.757628,-119.820234,,6321393.80096164,2159951.14809448
17715,1392,1392,OLIVE - PARK ENTRANCE WB, ,36.757584,-119.824098,,6320261.78419681,2159944.81969506
17716,1393,1393,NW OLIVE - WEST, ,36.757544,-119.827209,,6319350.35524538,2159938.09234631
17717,1394,1394,NW OLIVE - CRYSTAL, ,36.757537,-119.832664,,6317752.40240455,2159949.35315056
17718,1395,1395,NW OLIVE - HUGHES, ,36.757528,-119.836232,,6316707.20173906,2159955.15792897
17719,1397,1397,NE FRESNO - E ST, ,36.732062,-119.797952,,6327843.52953197,2150588.85448314
17720,1399,1399,NW FRESNO - POTTLE, ,36.726642,-119.805491,,6325617.85091247,2148634.15235581
17721,1401,1401,NW FRESNO - JONES, ,36.724433,-119.80862,,6324694.13491213,2147837.67494614
17722,1402,1402,SW MARTIN - FRESNO, ,36.722732,-119.81024,,6324214.16047838,2147222.43044172
17723,1403,1403,SW WALNUT - CALIFORNIA, ,36.721002,-119.808991,,6324574.8897438,2146589.54161565
17724,1404,1404,SW WALNUT - GEARY, ,36.718009,-119.809,,6324563.07349446,2145499.96833548
17725,1405,1405,SE BELGRAVIA - WALNUT, ,36.715876,-119.808722,,6324638.01068056,2144722.76844631
17726,1406,1406,SW BELGRAVIA - FAIRVIEW, ,36.715894,-119.804592,,6325848.51941438,2144719.1542803
17727,1408,1408,NE CHURCH - WALNUT, ,36.714156,-119.808463,,6324708.6493188,2144095.96753456
17728,1409,1409,SW WALNUT - GROVE, ,36.710271,-119.809008,,6324536.99874347,2142682.98873323
17729,1411,1411,NW WALNUT - JENSEN, ,36.70731,-119.808992,,6324532.60833231,2141605.00565298
17730,1413,1413,SE JENSEN - CLARA, ,36.706766,-119.795036,,6328621.76091513,2141372.80139297
17731,1415,1415,SE JENSEN - ELM, ,36.70677,-119.789941,,6330115.23430614,2141361.93363257
17732,1417,1417,SE JENSEN - CHERRY, ,36.706809,-119.780996,,6332737.33634539,2141354.6869279
17733,1419,1419,SW JENSEN - EAST W, ,36.706818,-119.776807,,6333965.25547747,2141348.00485465
17734,1420,1420,SE JENSEN - SECOND,E JENSEN AVE & S GOLDEN STATE BLVD,36.706694,-119.770569,,6335793.39617814,2141288.13227098
17735,1421,1421,SW CALWA - NINTH, ,36.70483,-119.759127,,6339141.95641014,2140582.83512515
17736,1422,1422,SE CALWA - ELEVENTH, ,36.704821,-119.755856,,6340100.76256339,2140571.99590798
17737,1425,1425,SE CEDAR - GROVE, ,36.710403,-119.75461,,6340481.97144663,2142601.24381797
17738,1426,1426,SE CEDAR - CHURCH, ,36.713711,-119.754614,,6340490.26145631,2143805.52717055
17739,1428,1428,NE CEDAR - FLORENCE, ,36.717525,-119.754597,,6340506.15381297,2145193.97190022
17740,1431,1431,NE CEDAR - HAMILTON, ,36.725311,-119.754559,,6340539.56122647,2148028.37568022
17741,1432,1432,SE CEDAR - BUTLER, ,36.727691,-119.75457,,6340543.14520881,2148894.84015465
17742,1433,1433,SE CEDAR - LANE, ,36.731589,-119.754528,,6340566.60218288,2150313.81139806
17743,1435,1435,SE CEDAR - HUNTINGTON AVE, ,36.738719,-119.754366,,6340634.46195531,2152909.12018381
17744,1436,1436,NE CEDAR - PLATT, ,36.742064,-119.754332,,6340653.98881914,2154126.79261723
17745,1437,1437,SE CEDAR - IOWA, ,36.743722,-119.754317,,6340663.12462763,2154730.35538648
17746,1439,1439,NE CEDAR - MCKENZIE, ,36.747049,-119.754287,,6340681.42675638,2155941.48551014
17747,1441,1441,NE CEDAR - BELMONT, ,36.750771,-119.754364,,6340669.51142588,2157296.66324598
17748,1442,1442,NE CEDAR - TURNER, ,36.752542,-119.754323,,6340686.58685106,2157941.3050013
17749,1443,1443,NE CEDAR - OLIVE, ,36.758099,-119.754389,,6340683.14328839,2159964.49485256
17750,1445,1445,NE CEDAR - FLORADORA, ,36.761829,-119.754387,,6340694.39556247,2161322.40617873
17751,1446,1446,NE CEDAR - MCKINLEY, ,36.766051,-119.754429,,6340694.16754456,2162859.53433806
17752,1448,1448,SE CEDAR - UNION, ,36.771125,-119.754394,,6340718.92897797,2164706.65958081
17753,1449,1449,NE CEDAR - CLINTON, ,36.772616,-119.754376,,6340728.46439198,2165249.42194673
17754,1450,1450,NE CEDAR - PRINCETON, ,36.776219,-119.754361,,6340743.16055681,2166561.07286672
17755,1453,1453,NE CEDAR - DAYTON, ,36.783489,-119.754227,,6340803.18963622,2169207.43798082
17756,1454,1454,SE CEDAR - GARLAND, ,36.784842,-119.754209,,6340812.32872555,2169699.96225823
17757,1455,1455,NE CEDAR - DAKOTA, ,36.787339,-119.754204,,6340820.93172672,2170608.99521706
17758,1456,1456,NE CEDAR - FARRIN,N CEDAR AVE & E FARRIN AVE,36.789526,-119.754235,,6340818.10725731,2171405.2544513
17759,1458,1458,NE CEDAR - ASHLAN, ,36.794694,-119.754152,,6340857.18493505,2173286.50003265
17760,1459,1459,NE CEDAR - HOLLAND,N CEDAR AVE & E HOLLAND AVE,36.797773,-119.754123,,6340874.47755139,2174407.35999565
17761,1461,1461,SE CEDAR - ALAMOS, ,36.805634,-119.754094,,6340905.43943173,2177269.13642432
17762,1463,1463,NE CEDAR - BULLDOG LANE, ,36.812532,-119.754062,,6340934.52533156,2179780.32431531
17763,1465,1465,NE CEDAR - BARSTOW, ,36.816381,-119.754047,,6340949.9180173,2181181.54460998
17764,1466,1466,SE CEDAR - ROBERTS, ,36.819575,-119.754041,,6340960.80415039,2182344.32968597
17765,1467,1467,NE CEDAR - BULLARD, ,36.82348,-119.754039,,6340972.55150223,2183765.96955922
17766,1468,1468,NE CEDAR - ESCALON, ,36.827009,-119.754052,,6340978.83396997,2185050.75931248
17767,1469,1469,NE CEDAR - SIERRA, ,36.830778,-119.754065,,6340985.80311614,2186422.92389098
17768,1471,1471,NE CEDAR - PALO ALTO AVE, ,36.835014,-119.754082,,6340992.93696013,2187965.11470422
17769,1473,1473,NE CEDAR - SPRUCE,N CEDAR AVE & E OXFORD DR,36.841435,-119.75659,,6340277.41706572,2190308.50863948
17770,1474,1474,NE CEDAR - ALLUVIAL,N CEDAR AVE & E ALLUVIAL AVE,36.845077,-119.756686,,6340259.77307214,2191634.63361189
17771,1475,1475,SE CEDAR - CROMWELL,N CEDAR AVE & E ALLUVIAL AVE,36.846416,-119.756688,,6340263.02897114,2192122.11360806
17772,1476,1476,NW NEES - CEDAR,E NEES AVE & E ALLUVIAL AVE,36.852056,-119.757218,,6340124.14309405,2194176.63279298
17773,1477,1477,NE NEES - NINTH,E NEES AVE & N NINTH ST,36.852035,-119.760818,,6339070.81974138,2194177.31192547
17774,1478,1478,NE NEES - EIGHTH,E NEES AVE & N EIGHTH ST,36.852024,-119.762799,,6338491.2004938,2194177.90477206
17775,1479,1479,NW NEES - BOND,E NEES AVE & N BOND ST,36.851962,-119.770632,,6336199.29530072,2194173.62886198
